fromNode	toNode	weight	direction	fromAltName	toAltName
IRF8	PLXNB2	0.0100052651008943	undirected	IRF8	PLXNB2
IRF8	TGFBI	0.01423461763763	undirected	IRF8	TGFBI
IRF8	TNS3	0.0102530807592054	undirected	IRF8	TNS3
IRF8	UBE2E2	0.0126476827004843	undirected	IRF8	UBE2E2
GSE1	NUP93	0.0106511627200272	undirected	GSE1	NUP93
TMEM94	NAGA	0.0122757380209834	undirected	TMEM94	NAGA
TMEM94	NAGPA	0.0125855763174039	undirected	TMEM94	NAGPA
TMEM94	RASSF4	0.0101481259201656	undirected	TMEM94	RASSF4
TMEM94	TMEM109	0.0119069506826038	undirected	TMEM94	TMEM109
KLF11	KYNU	0.0154985651605851	undirected	KLF11	KYNU
KLF11	LY86	0.0100816242715094	undirected	KLF11	LY86
KLF11	MS4A14	0.013572703042173	undirected	KLF11	MS4A14
KLF11	MTMR11	0.0226614086281553	undirected	KLF11	MTMR11
KLF11	NAGPA	0.0144685427602157	undirected	KLF11	NAGPA
KLF11	OAF	0.0126372243865491	undirected	KLF11	OAF
KLF11	PEA15	0.0251630446851527	undirected	KLF11	PEA15
KLF11	RASSF4	0.0147320246417933	undirected	KLF11	RASSF4
KLF11	SH3TC1	0.0136457879909763	undirected	KLF11	SH3TC1
KLF11	SLITRK4	0.0103307594558435	undirected	KLF11	SLITRK4
KLF11	SLC27A1	0.0181998834990065	undirected	KLF11	SLC27A1
KLF11	TGFBI	0.0180663510594797	undirected	KLF11	TGFBI
KLF11	TNS3	0.0189865785167262	undirected	KLF11	TNS3
KLF11	TSPAN4	0.0210800756376536	undirected	KLF11	TSPAN4
KYNU	LY86	0.0136162618888529	undirected	KYNU	LY86
KYNU	MTMR11	0.0202478129509493	undirected	KYNU	MTMR11
KYNU	NAGPA	0.0160228720682578	undirected	KYNU	NAGPA
KYNU	OAF	0.0149404687111402	undirected	KYNU	OAF
KYNU	P2RX4	0.0130879502013923	undirected	KYNU	P2RX4
KYNU	PEPD	0.0111491050794317	undirected	KYNU	PEPD
KYNU	PEA15	0.0230976240042748	undirected	KYNU	PEA15
KYNU	PLXNB2	0.0134509458488716	undirected	KYNU	PLXNB2
KYNU	RASSF4	0.0102089753331483	undirected	KYNU	RASSF4
KYNU	SH3TC1	0.0168630276905972	undirected	KYNU	SH3TC1
KYNU	SLC2A6	0.0104013387735996	undirected	KYNU	SLC2A6
KYNU	SLC27A1	0.0131234080668722	undirected	KYNU	SLC27A1
KYNU	SLC46A2	0.0103829593337777	undirected	KYNU	SLC46A2
KYNU	SLC7A7	0.0110715808098525	undirected	KYNU	SLC7A7
KYNU	SNX30	0.0147480248285488	undirected	KYNU	SNX30
KYNU	TGFBI	0.0189922348728412	undirected	KYNU	TGFBI
KYNU	TMEM109	0.0106516828111683	undirected	KYNU	TMEM109
KYNU	TNS3	0.0164410852691437	undirected	KYNU	TNS3
KYNU	VCAN	0.0122028066500088	undirected	KYNU	VCAN
LIPA	SLC7A7	0.0144953859733224	undirected	LIPA	SLC7A7
LIPA	SNX30	0.0162050527090674	undirected	LIPA	SNX30
LIPA	TGFBI	0.0176102746609368	undirected	LIPA	TGFBI
SLC37A2	NRROS	0.0200745814496484	undirected	SLC37A2	NRROS
SLC37A2	LY86	0.0179245500128129	undirected	SLC37A2	LY86
SLC37A2	MPEG1	0.010215222620025	undirected	SLC37A2	MPEG1
SLC37A2	NAAA	0.0112113769782426	undirected	SLC37A2	NAAA
SLC37A2	OAF	0.0118910307904277	undirected	SLC37A2	OAF
SLC37A2	PLXNB2	0.0304639041730093	undirected	SLC37A2	PLXNB2
SLC37A2	RGS12	0.0106601723695769	undirected	SLC37A2	RGS12
SLC37A2	RRAS	0.0114171641421144	undirected	SLC37A2	RRAS
SLC37A2	SLC46A2	0.0121297948865868	undirected	SLC37A2	SLC46A2
SLC37A2	SNX30	0.0116073434737503	undirected	SLC37A2	SNX30
SLC37A2	TGFBI	0.0242509740853772	undirected	SLC37A2	TGFBI
SLC37A2	TTYH3	0.010990247605855	undirected	SLC37A2	TTYH3
SLC37A2	ZNF385A	0.0189345953863906	undirected	SLC37A2	ZNF385A
NRROS	LY86	0.0241659450780621	undirected	NRROS	LY86
NRROS	NAGPA	0.01622695281695	undirected	NRROS	NAGPA
NRROS	NAAA	0.0205946018995402	undirected	NRROS	NAAA
NRROS	NUP93	0.01073650758743	undirected	NRROS	NUP93
NRROS	OAF	0.0169841604933017	undirected	NRROS	OAF
NRROS	NUP62	0.0148069449854196	undirected	NRROS	NUP62
NRROS	P2RX7	0.0263475223652342	undirected	NRROS	P2RX7
NRROS	PEPD	0.0128196950157967	undirected	NRROS	PEPD
NRROS	PLXNB2	0.0450354601411407	undirected	NRROS	PLXNB2
NRROS	RGS12	0.0142582050060086	undirected	NRROS	RGS12
NRROS	RRAS	0.0110892021422149	undirected	NRROS	RRAS
NRROS	S100A10	0.0146650148231923	undirected	NRROS	S100A10
NRROS	TGFBI	0.0294555814671438	undirected	NRROS	TGFBI
NRROS	TTYH3	0.0118886963727399	undirected	NRROS	TTYH3
NRROS	ZNF385A	0.021137887470699	undirected	NRROS	ZNF385A
LY86	MS4A14	0.0102471715189698	undirected	LY86	MS4A14
LY86	MTMR11	0.0215122150615406	undirected	LY86	MTMR11
LY86	NAGPA	0.0188587075933437	undirected	LY86	NAGPA
LY86	NAAA	0.0155208262056605	undirected	LY86	NAAA
LY86	OAF	0.019970841899197	undirected	LY86	OAF
LY86	P2RX7	0.0169676667909196	undirected	LY86	P2RX7
LY86	PEPD	0.0195170686942124	undirected	LY86	PEPD
LY86	PEA15	0.0174555760906832	undirected	LY86	PEA15
LY86	PLXNB2	0.057412271490846	undirected	LY86	PLXNB2
LY86	PLEKHO1	0.016699434686087	undirected	LY86	PLEKHO1
LY86	RAB34	0.0107514898474807	undirected	LY86	RAB34
LY86	RGS12	0.0166213983991679	undirected	LY86	RGS12
LY86	RRAS	0.0112587457593779	undirected	LY86	RRAS
LY86	SH3TC1	0.011404446554168	undirected	LY86	SH3TC1
LY86	SLC2A6	0.0109835314176574	undirected	LY86	SLC2A6
LY86	SLC27A1	0.0108227583669324	undirected	LY86	SLC27A1
LY86	SLC46A2	0.0134213598747274	undirected	LY86	SLC46A2
LY86	SLC7A7	0.012738106265616	undirected	LY86	SLC7A7
LY86	SNX30	0.0149958627419998	undirected	LY86	SNX30
LY86	TGFBI	0.043470038178558	undirected	LY86	TGFBI
LY86	TNS3	0.0100060975777765	undirected	LY86	TNS3
LY86	UBE2E2	0.0106275410202745	undirected	LY86	UBE2E2
LY86	VCAN	0.0198302666920469	undirected	LY86	VCAN
LY86	VPS45	0.0112759460089832	undirected	LY86	VPS45
LY86	ZNF385A	0.0141594488760174	undirected	LY86	ZNF385A
MAPKAPK3	RRAS	0.0117901449125473	undirected	MAPKAPK3	RRAS
MARCO	RRAS	0.0125324656618375	undirected	MARCO	RRAS
MPEG1	PLXNB2	0.0118014682042775	undirected	MPEG1	PLXNB2
MPEG1	SNX30	0.0170378400516052	undirected	MPEG1	SNX30
MPEG1	TGFBI	0.0121667420879649	undirected	MPEG1	TGFBI
MS4A7	ZNF385A	0.0226204286265102	undirected	MS4A7	ZNF385A
MS4A14	MTMR11	0.0173990572271292	undirected	MS4A14	MTMR11
MS4A14	NAGA	0.0179878072823537	undirected	MS4A14	NAGA
MS4A14	OAF	0.0118247305643094	undirected	MS4A14	OAF
MS4A14	PEA15	0.010327559281452	undirected	MS4A14	PEA15
MS4A14	PLXNB2	0.0120577436485883	undirected	MS4A14	PLXNB2
MS4A14	RASSF4	0.0141345449395147	undirected	MS4A14	RASSF4
MS4A14	SH3TC1	0.0111823144457702	undirected	MS4A14	SH3TC1
MS4A14	SLITRK4	0.0168556791857232	undirected	MS4A14	SLITRK4
MS4A14	SLC27A1	0.0128622717242415	undirected	MS4A14	SLC27A1
MS4A14	TGFBI	0.0152981516289574	undirected	MS4A14	TGFBI
MS4A14	TNS3	0.0120417492053246	undirected	MS4A14	TNS3
MTMR11	NAGPA	0.0197227849337071	undirected	MTMR11	NAGPA
MTMR11	OAF	0.0195944289718673	undirected	MTMR11	OAF
MTMR11	P2RX4	0.0122726345621445	undirected	MTMR11	P2RX4
MTMR11	PEPD	0.0104433181574456	undirected	MTMR11	PEPD
MTMR11	PEA15	0.0276019091093122	undirected	MTMR11	PEA15
MTMR11	PLXNB2	0.0242716890392862	undirected	MTMR11	PLXNB2
MTMR11	PLEKHO1	0.013446905782209	undirected	MTMR11	PLEKHO1
MTMR11	RASSF4	0.012982347072881	undirected	MTMR11	RASSF4
MTMR11	RGS12	0.0123777160282885	undirected	MTMR11	RGS12
MTMR11	SH3TC1	0.0146190181123687	undirected	MTMR11	SH3TC1
MTMR11	SLC2A6	0.0161285995020171	undirected	MTMR11	SLC2A6
MTMR11	SLITRK4	0.0147232354707571	undirected	MTMR11	SLITRK4
MTMR11	SLC27A1	0.0178540253690494	undirected	MTMR11	SLC27A1
MTMR11	SLC46A2	0.0140925300349636	undirected	MTMR11	SLC46A2
MTMR11	SLC7A7	0.0134070490381144	undirected	MTMR11	SLC7A7
MTMR11	SNX30	0.0143236743738655	undirected	MTMR11	SNX30
MTMR11	TGFBI	0.031729440330043	undirected	MTMR11	TGFBI
MTMR11	TMEM109	0.0135171845151693	undirected	MTMR11	TMEM109
MTMR11	TNS3	0.0172087935792751	undirected	MTMR11	TNS3
MTMR11	TSPAN4	0.0117041099850117	undirected	MTMR11	TSPAN4
MTMR11	VCAN	0.0113746876939482	undirected	MTMR11	VCAN
NAGA	NAGPA	0.0108954751953009	undirected	NAGA	NAGPA
NAGA	OAF	0.011095054203942	undirected	NAGA	OAF
NAGA	P2RX4	0.0141026251706338	undirected	NAGA	P2RX4
NAGA	RASSF4	0.0235473459856185	undirected	NAGA	RASSF4
NAGA	SH3TC1	0.0172119442923992	undirected	NAGA	SH3TC1
NAGA	SLITRK4	0.0202867613115042	undirected	NAGA	SLITRK4
NAGA	SLC27A1	0.0153130988297805	undirected	NAGA	SLC27A1
NAGA	TNS3	0.0153944848774073	undirected	NAGA	TNS3
NAGPA	NAAA	0.0104432457114174	undirected	NAGPA	NAAA
NAGPA	NUP93	0.013546927495281	undirected	NAGPA	NUP93
NAGPA	OAF	0.0339591715644256	undirected	NAGPA	OAF
NAGPA	NUP62	0.0100736985560039	undirected	NAGPA	NUP62
NAGPA	P2RX7	0.0119246653559886	undirected	NAGPA	P2RX7
NAGPA	P2RX4	0.0193518408974438	undirected	NAGPA	P2RX4
NAGPA	PEPD	0.0258743487620169	undirected	NAGPA	PEPD
NAGPA	PEA15	0.0313004017830714	undirected	NAGPA	PEA15
NAGPA	PLXNB2	0.0220522702708745	undirected	NAGPA	PLXNB2
NAGPA	PLEKHO1	0.0112653420146272	undirected	NAGPA	PLEKHO1
NAGPA	RASSF4	0.0115127230718787	undirected	NAGPA	RASSF4
NAGPA	RGS12	0.0133892931877295	undirected	NAGPA	RGS12
NAGPA	SCRN1	0.0133885640789743	undirected	NAGPA	SCRN1
NAGPA	SELENON	0.0115688348947895	undirected	NAGPA	SELENON
NAGPA	SH3TC1	0.0189620437650675	undirected	NAGPA	SH3TC1
NAGPA	SLC2A6	0.015438615312981	undirected	NAGPA	SLC2A6
NAGPA	SLC27A1	0.0196734692914906	undirected	NAGPA	SLC27A1
NAGPA	SNX30	0.0118972474208552	undirected	NAGPA	SNX30
NAGPA	TGFBI	0.0242196726608854	undirected	NAGPA	TGFBI
NAGPA	TMEM109	0.0331958615376623	undirected	NAGPA	TMEM109
NAGPA	TNS3	0.0192972594108945	undirected	NAGPA	TNS3
NAGPA	TSPAN4	0.0103945477484154	undirected	NAGPA	TSPAN4
NAAA	P2RX7	0.0162113771868901	undirected	NAAA	P2RX7
NAAA	PEPD	0.0114432550723644	undirected	NAAA	PEPD
NAAA	PLXNB2	0.0235479757552628	undirected	NAAA	PLXNB2
NAAA	TGFBI	0.0168457318897587	undirected	NAAA	TGFBI
NAAA	ZNF385A	0.0117391006206648	undirected	NAAA	ZNF385A
NR1H3	RASSF4	0.0146897368060728	undirected	NR1H3	RASSF4
NR1H3	TSPAN4	0.0116560101008511	undirected	NR1H3	TSPAN4
NUP93	PEPD	0.010140099523445	undirected	NUP93	PEPD
NUP93	PEA15	0.0122717080104578	undirected	NUP93	PEA15
NUP93	TMEM109	0.0128249547114068	undirected	NUP93	TMEM109
OAF	P2RX7	0.0102852577125691	undirected	OAF	P2RX7
OAF	P2RX4	0.01351211391344	undirected	OAF	P2RX4
OAF	PEPD	0.0182657011758786	undirected	OAF	PEPD
OAF	PEA15	0.0236963792318518	undirected	OAF	PEA15
OAF	PLXNB2	0.0243335494375663	undirected	OAF	PLXNB2
OAF	PLEKHO1	0.0102797856281063	undirected	OAF	PLEKHO1
OAF	RASSF4	0.0110694977128986	undirected	OAF	RASSF4
OAF	RGS12	0.0123457835738748	undirected	OAF	RGS12
OAF	SH3TC1	0.0159346881453953	undirected	OAF	SH3TC1
OAF	SLC2A6	0.0183062510616053	undirected	OAF	SLC2A6
OAF	SLC27A1	0.0175442643995876	undirected	OAF	SLC27A1
OAF	SLC46A2	0.0107180772042279	undirected	OAF	SLC46A2
OAF	SNX30	0.0132791458412701	undirected	OAF	SNX30
OAF	TGFBI	0.0227859329272116	undirected	OAF	TGFBI
OAF	TMEM109	0.0190388953064629	undirected	OAF	TMEM109
OAF	TNS3	0.0170919923121883	undirected	OAF	TNS3
P2RX7	PLXNB2	0.0279330618126074	undirected	P2RX7	PLXNB2
P2RX7	RGS12	0.0134922211082139	undirected	P2RX7	RGS12
P2RX7	TGFBI	0.0197774462368015	undirected	P2RX7	TGFBI
P2RX7	ZNF385A	0.0161883583448851	undirected	P2RX7	ZNF385A
P2RX4	PEPD	0.0108087233234017	undirected	P2RX4	PEPD
P2RX4	PEA15	0.012992216025605	undirected	P2RX4	PEA15
P2RX4	RASSF4	0.0110402445748096	undirected	P2RX4	RASSF4
P2RX4	RRAS	0.0110317822783994	undirected	P2RX4	RRAS
P2RX4	SELENON	0.0111484049254122	undirected	P2RX4	SELENON
P2RX4	SH3TC1	0.0188957932169351	undirected	P2RX4	SH3TC1
P2RX4	SLC27A1	0.0196017668273408	undirected	P2RX4	SLC27A1
P2RX4	TGFBI	0.0101765394130827	undirected	P2RX4	TGFBI
P2RX4	TMEM109	0.0117065862434605	undirected	P2RX4	TMEM109
P2RX4	TNS3	0.0156344337615198	undirected	P2RX4	TNS3
PCSK5	SLC27A1	0.0107288192951043	undirected	PCSK5	SLC27A1
PCSK5	VENTX	0.0125533111143152	undirected	PCSK5	VENTX
PEPD	PEA15	0.0171987879662546	undirected	PEPD	PEA15
PEPD	PLXNB2	0.0161468957219751	undirected	PEPD	PLXNB2
PEPD	SH3TC1	0.0118726858557705	undirected	PEPD	SH3TC1
PEPD	TGFBI	0.0158128936756592	undirected	PEPD	TGFBI
PEPD	TMEM109	0.021190232015541	undirected	PEPD	TMEM109
PEA15	PLXNB2	0.0165004414738234	undirected	PEA15	PLXNB2
PEA15	PLEKHO1	0.0175998879816365	undirected	PEA15	PLEKHO1
PEA15	RASSF4	0.0108895401262827	undirected	PEA15	RASSF4
PEA15	RGS12	0.012989306066547	undirected	PEA15	RGS12
PEA15	SCRN1	0.0136474387394712	undirected	PEA15	SCRN1
PEA15	SH3TC1	0.0163782866009027	undirected	PEA15	SH3TC1
PEA15	SLC2A6	0.0217914832850512	undirected	PEA15	SLC2A6
PEA15	SLC27A1	0.0158167998099122	undirected	PEA15	SLC27A1
PEA15	SLC46A2	0.0100462037533979	undirected	PEA15	SLC46A2
PEA15	SNX30	0.0128542300303272	undirected	PEA15	SNX30
PEA15	TGFBI	0.0228956083344683	undirected	PEA15	TGFBI
PEA15	TMEM109	0.025790812945207	undirected	PEA15	TMEM109
PEA15	TNS3	0.0179596382816984	undirected	PEA15	TNS3
PEA15	TSPAN4	0.0133659678952655	undirected	PEA15	TSPAN4
PLXNB2	PLEKHO1	0.0159854035889786	undirected	PLXNB2	PLEKHO1
PLXNB2	RAB34	0.0160765347096425	undirected	PLXNB2	RAB34
PLXNB2	RGS12	0.0238309534893086	undirected	PLXNB2	RGS12
PLXNB2	RRAS	0.0232582871843682	undirected	PLXNB2	RRAS
PLXNB2	S100A10	0.0102735128738239	undirected	PLXNB2	S100A10
PLXNB2	SELENON	0.0112771206795286	undirected	PLXNB2	SELENON
PLXNB2	SIDT2	0.0114872555683863	undirected	PLXNB2	SIDT2
PLXNB2	SH3TC1	0.014278240058447	undirected	PLXNB2	SH3TC1
PLXNB2	SLC2A6	0.0126459878876762	undirected	PLXNB2	SLC2A6
PLXNB2	SLC27A1	0.0130315198010862	undirected	PLXNB2	SLC27A1
PLXNB2	SLC46A2	0.0200974413346298	undirected	PLXNB2	SLC46A2
PLXNB2	SLC7A7	0.0208745732734899	undirected	PLXNB2	SLC7A7
PLXNB2	SNX30	0.0186358251958611	undirected	PLXNB2	SNX30
PLXNB2	TGFBI	0.0702473318373265	undirected	PLXNB2	TGFBI
PLXNB2	TNS3	0.0117235431248956	undirected	PLXNB2	TNS3
PLXNB2	TTYH3	0.0155844087018617	undirected	PLXNB2	TTYH3
PLXNB2	UBE2E2	0.0108653690752635	undirected	PLXNB2	UBE2E2
PLXNB2	UBXN11	0.0106656486918113	undirected	PLXNB2	UBXN11
PLXNB2	VCAN	0.0221304270091001	undirected	PLXNB2	VCAN
PLXNB2	VPS45	0.0113727275630878	undirected	PLXNB2	VPS45
PLXNB2	ZFHX3	0.0102658236752134	undirected	PLXNB2	ZFHX3
PLXNB2	ZNF385A	0.0396538012742873	undirected	PLXNB2	ZNF385A
PLEKHO1	RGS12	0.0109163845148816	undirected	PLEKHO1	RGS12
PLEKHO1	SLC2A6	0.0118640504445101	undirected	PLEKHO1	SLC2A6
PLEKHO1	TGFBI	0.016124983281398	undirected	PLEKHO1	TGFBI
RAB34	RRAS	0.0140553880096379	undirected	RAB34	RRAS
RAB34	SELENON	0.0167586063348936	undirected	RAB34	SELENON
RAB34	TGFBI	0.0113915233206742	undirected	RAB34	TGFBI
RAB34	VCAN	0.0174227221734535	undirected	RAB34	VCAN
RASSF4	SH3TC1	0.0144108361626677	undirected	RASSF4	SH3TC1
RASSF4	SLITRK4	0.0210391114366179	undirected	RASSF4	SLITRK4
RASSF4	SLC27A1	0.0191868055524455	undirected	RASSF4	SLC27A1
RASSF4	TNS3	0.0188930796089753	undirected	RASSF4	TNS3
RASSF4	TSPAN4	0.0160465001418612	undirected	RASSF4	TSPAN4
RGS12	SLC2A6	0.0126082474861064	undirected	RGS12	SLC2A6
RGS12	TGFBI	0.0229531436670192	undirected	RGS12	TGFBI
RRAS	SELENON	0.0118697304350934	undirected	RRAS	SELENON
RRAS	SIDT2	0.0155691707999606	undirected	RRAS	SIDT2
RRAS	TGFBI	0.0153008896592394	undirected	RRAS	TGFBI
RRAS	TTYH3	0.0140745085309505	undirected	RRAS	TTYH3
RRAS	UBXN11	0.0105489649638464	undirected	RRAS	UBXN11
RRAS	ZNF385A	0.0130302425120195	undirected	RRAS	ZNF385A
SCRN1	TMEM109	0.0115337846722271	undirected	SCRN1	TMEM109
SELENON	SRC	0.0109544493174611	undirected	SELENON	SRC
SELENON	TTYH3	0.0139708960114167	undirected	SELENON	TTYH3
SELENON	VCAN	0.0101864601269526	undirected	SELENON	VCAN
SH3TC1	SLC27A1	0.0245759473061821	undirected	SH3TC1	SLC27A1
SH3TC1	SLC46A2	0.0113514193776224	undirected	SH3TC1	SLC46A2
SH3TC1	SLC7A7	0.0105809276684293	undirected	SH3TC1	SLC7A7
SH3TC1	TGFBI	0.0160918733012958	undirected	SH3TC1	TGFBI
SH3TC1	TNS3	0.0333645902918213	undirected	SH3TC1	TNS3
SH3TC1	TSPAN4	0.010976033080673	undirected	SH3TC1	TSPAN4
SH3TC1	VCAN	0.011202133167194	undirected	SH3TC1	VCAN
SLC2A6	TGFBI	0.0105035702398472	undirected	SLC2A6	TGFBI
SLC2A6	TMEM109	0.0125476354756968	undirected	SLC2A6	TMEM109
SLITRK4	SLC27A1	0.0116387488762453	undirected	SLITRK4	SLC27A1
SLITRK4	TNS3	0.0117287609085081	undirected	SLITRK4	TNS3
SLC27A1	SLC46A2	0.0131415884299387	undirected	SLC27A1	SLC46A2
SLC27A1	SLC7A7	0.0113661177729509	undirected	SLC27A1	SLC7A7
SLC27A1	TGFBI	0.018724683053305	undirected	SLC27A1	TGFBI
SLC27A1	TNS3	0.036231398528193	undirected	SLC27A1	TNS3
SLC27A1	TSPAN4	0.0152044256759456	undirected	SLC27A1	TSPAN4
SLC27A1	VENTX	0.0113356160436416	undirected	SLC27A1	VENTX
SLC46A2	SLC7A7	0.0139425371121259	undirected	SLC46A2	SLC7A7
SLC46A2	SNX30	0.0197360311272836	undirected	SLC46A2	SNX30
SLC46A2	TGFBI	0.0294243537374684	undirected	SLC46A2	TGFBI
SLC46A2	TNS3	0.0119110927382576	undirected	SLC46A2	TNS3
SLC46A2	VCAN	0.0135508110071701	undirected	SLC46A2	VCAN
SLC7A7	SNX30	0.0197063799763733	undirected	SLC7A7	SNX30
SLC7A7	TGFBI	0.0412308062731388	undirected	SLC7A7	TGFBI
SLC7A7	TNS3	0.0155487918309899	undirected	SLC7A7	TNS3
SLC7A7	VCAN	0.0109125079972148	undirected	SLC7A7	VCAN
SNX30	TGFBI	0.031922168834526	undirected	SNX30	TGFBI
SNX30	TNS3	0.0113036287485023	undirected	SNX30	TNS3
STAB1	VCAN	0.0183535471650641	undirected	STAB1	VCAN
TGFBI	TMEM150A	0.0104155376608244	undirected	TGFBI	TMEM150A
TGFBI	TNS3	0.0187097805640406	undirected	TGFBI	TNS3
TGFBI	TTYH3	0.0109141654278126	undirected	TGFBI	TTYH3
TGFBI	VCAN	0.0220677051877997	undirected	TGFBI	VCAN
TGFBI	ZNF385A	0.0229098538904935	undirected	TGFBI	ZNF385A
TNS3	TSPAN4	0.0143141070367295	undirected	TNS3	TSPAN4
TNS3	VENTX	0.0112207515430054	undirected	TNS3	VENTX
TTYH3	ZNF385A	0.0149456867276413	undirected	TTYH3	ZNF385A
VCAN	ZNF385A	0.0108757313708087	undirected	VCAN	ZNF385A
